APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Devala,wheat(husked),Devala:wheat(husked),2015-03-01,1404.0,1,1417.9950749202153
Devala,wheat(husked),Devala:wheat(husked),2015-04-01,1383.0,2,1371.3901705077458
Devala,wheat(husked),Devala:wheat(husked),2015-05-01,1372.0,2,1360.482511884763
Devala,wheat(husked),Devala:wheat(husked),2015-06-01,1385.0,2,1373.37338116647
Devala,wheat(husked),Devala:wheat(husked),2015-07-01,1493.0,3,1480.2682813666124
Devala,wheat(husked),Devala:wheat(husked),2015-08-01,1475.0,3,1462.4217783092788
Devala,wheat(husked),Devala:wheat(husked),2015-09-01,1481.0,3,1468.3706126617233
Devala,wheat(husked),Devala:wheat(husked),2015-10-01,1563.0,4,1559.2655000247253
Devala,wheat(husked),Devala:wheat(husked),2015-11-01,1564.0,4,1560.263110709322
Devala,wheat(husked),Devala:wheat(husked),2015-12-01,1567.0,4,1563.2559427631124
Devala,wheat(husked),Devala:wheat(husked),2016-01-01,1629.0,1,1645.2378753881985
Devala,wheat(husked),Devala:wheat(husked),2016-02-01,1596.0,1,1611.908931319561
Devala,wheat(husked),Devala:wheat(husked),2016-03-01,1497.0,1,1511.9220991136483
Devala,wheat(husked),Devala:wheat(husked),2016-04-01,1504.0,2,1491.3744153605564
Devala,wheat(husked),Devala:wheat(husked),2016-05-01,1502.0,2,1489.3912047018323
Devala,wheat(husked),Devala:wheat(husked),2016-06-01,1680.0,2,1665.8969533282811
Devala,wheat(husked),Devala:wheat(husked),2016-07-01,1655.0,3,1640.8868088826146
Devala,wheat(husked),Devala:wheat(husked),2016-08-01,1742.0,3,1727.14490699306
Devala,wheat(husked),Devala:wheat(husked),2016-09-01,1742.0,3,1727.14490699306
Devala,wheat(husked),Devala:wheat(husked),2016-10-01,1672.0,4,1668.0050646457714
Devala,wheat(husked),Devala:wheat(husked),2016-11-01,1798.0,4,1793.7040109049624
Devala,sorgum(jawar),Devala:sorgum(jawar),2014-09-01,2494.0,3,2604.307794349557
Devala,sorgum(jawar),Devala:sorgum(jawar),2014-10-01,2505.0,4,2581.533054373728
Devala,sorgum(jawar),Devala:sorgum(jawar),2014-11-01,2736.0,4,2819.590593519569
Devala,sorgum(jawar),Devala:sorgum(jawar),2014-12-01,2099.0,4,2163.1288946628565
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-01-01,1966.0,1,1983.479811895145
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-02-01,2243.0,1,2262.942633815265
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-03-01,1768.0,1,1783.719383230222
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-04-01,2499.0,2,2427.5872684851033
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-05-01,2056.0,2,1997.246668269457
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-06-01,1798.0,2,1746.6194112589899
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-07-01,1670.0,3,1743.8628775315797
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-08-01,1556.0,3,1624.8207409815197
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-09-01,1439.0,3,1502.645916627511
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-10-01,1347.0,4,1388.1537022919808
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-11-01,1334.0,4,1374.7565247642929
Devala,sorgum(jawar),Devala:sorgum(jawar),2015-12-01,1311.0,4,1351.0538260614603
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-01-01,1347.0,1,1358.9762495537948
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-02-01,1481.0,1,1494.1676507714699
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-03-01,1399.0,1,1411.4385843546836
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-04-01,1638.0,2,1591.1916549734292
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-05-01,1792.0,2,1740.7908703982814
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-06-01,1964.0,2,1907.8757084052593
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-07-01,1949.0,3,2035.2028432988318
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-08-01,1512.0,3,1578.8746531902686
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-09-01,1474.0,3,1539.1939410069153
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-10-01,1245.0,4,1283.0373863055056
Devala,sorgum(jawar),Devala:sorgum(jawar),2016-11-01,1194.0,4,1230.479228312268
Devala,maize,Devala:maize,2014-09-01,1290.0,3,1265.1876889654677
Devala,maize,Devala:maize,2014-10-01,1263.0,4,1298.448106340996
Devala,maize,Devala:maize,2014-11-01,1123.0,4,1154.5187833895
Devala,maize,Devala:maize,2014-12-01,1106.0,4,1137.0416513168184
Devala,maize,Devala:maize,2015-01-01,1208.0,1,1192.5352509945606
Devala,maize,Devala:maize,2015-02-01,1242.0,1,1226.099984880169
Devala,maize,Devala:maize,2015-03-01,1333.0,1,1315.9350079269448
Devala,maize,Devala:maize,2015-04-01,1263.0,2,1264.0392549170967
Devala,maize,Devala:maize,2015-05-01,1141.0,2,1141.938867664614
Devala,maize,Devala:maize,2015-06-01,1140.0,2,1140.9380448182822
Devala,maize,Devala:maize,2015-07-01,1350.0,3,1324.0336279871174
Devala,maize,Devala:maize,2015-08-01,1330.0,3,1304.4183149799007
Devala,maize,Devala:maize,2015-09-01,1478.0,3,1449.5716312333034
Devala,maize,Devala:maize,2015-10-01,1302.0,4,1338.5427034489128
Devala,maize,Devala:maize,2015-11-01,1430.0,4,1470.1352272902805
Devala,maize,Devala:maize,2015-12-01,1475.0,4,1516.3982239532613
Devala,maize,Devala:maize,2016-01-01,1475.0,1,1456.1171318021331
Devala,maize,Devala:maize,2016-02-01,1417.0,1,1398.8596445855069
Devala,maize,Devala:maize,2016-03-01,1430.0,1,1411.6932193064747
Devala,maize,Devala:maize,2016-04-01,1394.0,2,1395.147047786566
Devala,maize,Devala:maize,2016-05-01,1422.0,2,1423.170087483857
Devala,maize,Devala:maize,2016-06-01,1656.0,2,1657.3626335255046
Devala,maize,Devala:maize,2016-07-01,1772.0,3,1737.9167324393866
Devala,maize,Devala:maize,2016-08-01,1645.0,3,1613.3594948435616
Devala,maize,Devala:maize,2016-09-01,1617.0,3,1585.8980566334585
Devala,maize,Devala:maize,2016-10-01,1197.0,4,1230.5957112352908
Devala,maize,Devala:maize,2016-11-01,1218.0,4,1252.1851096780151
Devala,gram,Devala:gram,2014-09-01,3382.0,3,3322.1666666666665
Devala,gram,Devala:gram,2014-10-01,3318.0,4,3350.125
Devala,gram,Devala:gram,2014-11-01,3337.0,4,3369.125
Devala,gram,Devala:gram,2014-12-01,3141.0,4,3173.125
Devala,gram,Devala:gram,2015-01-01,3095.0,1,3066.25
Devala,gram,Devala:gram,2015-02-01,3495.0,1,3466.25
Devala,gram,Devala:gram,2015-03-01,3340.0,1,3311.25
Devala,gram,Devala:gram,2015-04-01,3568.0,2,3317.4166666666665
Devala,gram,Devala:gram,2015-05-01,4177.0,2,3926.4166666666665
Devala,gram,Devala:gram,2015-06-01,4724.0,2,4473.416666666667
Devala,gram,Devala:gram,2015-07-01,4295.0,3,4235.166666666667
Devala,gram,Devala:gram,2015-08-01,4441.0,3,4381.166666666667
Devala,gram,Devala:gram,2015-09-01,4536.0,3,4476.166666666667
Devala,gram,Devala:gram,2015-10-01,4486.0,4,4518.125
Devala,gram,Devala:gram,2015-11-01,4083.0,4,4115.125
Devala,gram,Devala:gram,2015-12-01,4098.0,4,4130.125
Devala,gram,Devala:gram,2016-01-01,4390.0,1,4361.25
Devala,gram,Devala:gram,2016-02-01,4124.0,1,4095.25
Devala,gram,Devala:gram,2016-03-01,4244.0,1,4215.25
Devala,gram,Devala:gram,2016-04-01,5220.0,2,4969.416666666667
Devala,gram,Devala:gram,2016-05-01,5342.0,2,5091.416666666667
Devala,gram,Devala:gram,2016-06-01,5867.0,2,5616.416666666667
Devala,gram,Devala:gram,2016-07-01,6793.0,3,6733.166666666667
Devala,gram,Devala:gram,2016-08-01,5927.0,3,5867.166666666667
Devala,gram,Devala:gram,2016-09-01,6773.0,3,6713.166666666667
Devala,gram,Devala:gram,2016-10-01,7905.25,4,7937.375
Devala,gram,Devala:gram,2016-11-01,6938.0,4,6970.125
Devala,onion,Devala:onion,2014-09-01,1325.0,3,1333.8498865087495
Devala,onion,Devala:onion,2014-10-01,1429.0,4,1422.9779751255478
Devala,onion,Devala:onion,2014-11-01,1449.0,4,1442.8936920622243
Devala,onion,Devala:onion,2014-12-01,1506.0,4,1499.6534853317528
Devala,onion,Devala:onion,2015-01-01,1192.0,1,1275.8358813085074
Devala,onion,Devala:onion,2015-02-01,1374.0,1,1470.636326273397
Devala,onion,Devala:onion,2015-03-01,1105.0,1,1182.7169872868294
Devala,onion,Devala:onion,2015-04-01,917.0,2,889.3631762525133
Devala,onion,Devala:onion,2015-05-01,1050.0,2,1018.3547819685267
Devala,onion,Devala:onion,2015-06-01,1511.0,2,1465.4610243375655
Devala,onion,Devala:onion,2015-07-01,2141.0,3,2155.3000807662133
Devala,onion,Devala:onion,2015-08-01,2598.0,3,2615.3524567167783
Devala,onion,Devala:onion,2015-09-01,2598.0,3,2615.3524567167783
Devala,onion,Devala:onion,2015-10-01,2598.0,4,2587.051630074299
Devala,onion,Devala:onion,2015-11-01,1872.0,4,1864.111105272936
Devala,onion,Devala:onion,2015-12-01,1160.0,4,1155.1115823272467
Devala,onion,Devala:onion,2016-01-01,1075.0,1,1150.6070238310783
Devala,onion,Devala:onion,2016-02-01,732.0,1,783.4831083203251
Devala,onion,Devala:onion,2016-03-01,714.0,1,764.2171302468744
Devala,onion,Devala:onion,2016-04-01,691.0,2,670.1744327050019
Devala,onion,Devala:onion,2016-05-01,674.0,2,653.6867838540828
Devala,onion,Devala:onion,2016-06-01,761.0,2,738.0647515029036
Devala,onion,Devala:onion,2016-07-01,729.0,3,733.8691073697196
Devala,onion,Devala:onion,2016-08-01,611.0,3,615.0809665334687
Devala,onion,Devala:onion,2016-09-01,408.0,3,410.72509712873193
Devala,onion,Devala:onion,2016-10-01,630.0,4,627.345083505315
Devala,onion,Devala:onion,2016-11-01,858.0,4,854.384256583429
Kalvan,bajri,Kalvan:bajri,2014-10-01,1236.0,4,1245.7857142857142
Kalvan,bajri,Kalvan:bajri,2014-11-01,1310.0,4,1319.7857142857142
Kalvan,bajri,Kalvan:bajri,2014-12-01,1241.0,4,1250.7857142857142
Kalvan,bajri,Kalvan:bajri,2015-01-01,1191.0,1,1183.5833333333333
Kalvan,bajri,Kalvan:bajri,2015-02-01,1164.0,1,1156.5833333333333
Kalvan,bajri,Kalvan:bajri,2015-03-01,1148.0,1,1140.5833333333333
Kalvan,bajri,Kalvan:bajri,2015-04-01,1259.0,2,1240.0833333333333
Kalvan,bajri,Kalvan:bajri,2015-05-01,1271.0,2,1252.0833333333333
Kalvan,bajri,Kalvan:bajri,2015-06-01,1240.0,2,1221.0833333333333
Kalvan,bajri,Kalvan:bajri,2015-07-01,1302.0,3,1294.4166666666667
Kalvan,bajri,Kalvan:bajri,2015-08-01,1335.0,3,1327.4166666666667
Kalvan,bajri,Kalvan:bajri,2015-09-01,1412.0,3,1404.4166666666667
Kalvan,bajri,Kalvan:bajri,2015-10-01,1333.0,4,1342.7857142857142
Kalvan,bajri,Kalvan:bajri,2015-11-01,1430.0,4,1439.7857142857142
Kalvan,bajri,Kalvan:bajri,2015-12-01,1395.0,4,1404.7857142857142
Kalvan,bajri,Kalvan:bajri,2016-01-01,1485.0,1,1477.5833333333333
Kalvan,bajri,Kalvan:bajri,2016-02-01,1507.0,1,1499.5833333333333
Kalvan,bajri,Kalvan:bajri,2016-03-01,1577.0,1,1569.5833333333333
Kalvan,bajri,Kalvan:bajri,2016-04-01,1824.0,2,1805.0833333333333
Kalvan,bajri,Kalvan:bajri,2016-05-01,1859.0,2,1840.0833333333333
Kalvan,bajri,Kalvan:bajri,2016-06-01,1712.0,2,1693.0833333333333
Kalvan,bajri,Kalvan:bajri,2016-07-01,1781.0,3,1773.4166666666667
Kalvan,bajri,Kalvan:bajri,2016-08-01,1556.0,3,1548.4166666666667
Kalvan,bajri,Kalvan:bajri,2016-09-01,1631.0,3,1623.4166666666667
Kalvan,bajri,Kalvan:bajri,2016-10-01,1440.0,4,1449.7857142857142
Kalvan,bajri,Kalvan:bajri,2016-11-01,1506.0,4,1515.7857142857142
Kalvan,wheat(husked),Kalvan:wheat(husked),2014-10-01,1490.0,4,1485.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2014-11-01,1547.0,4,1542.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2014-12-01,1516.0,4,1511.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-01-01,1578.0,1,1576.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-02-01,1505.0,1,1503.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-03-01,1487.0,1,1485.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-04-01,1612.0,2,1605.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-05-01,1465.0,2,1458.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-06-01,1406.0,2,1399.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-07-01,1516.0,3,1505.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-08-01,1549.0,3,1538.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-09-01,1547.0,3,1536.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-10-01,1628.0,4,1623.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-11-01,1567.0,4,1562.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2015-12-01,1570.0,4,1565.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-01-01,1590.0,1,1588.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-02-01,1592.0,1,1590.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-03-01,1612.0,1,1610.9166666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-04-01,1688.0,2,1681.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-05-01,1750.0,2,1743.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-06-01,1770.0,2,1763.5833333333333
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-07-01,1835.0,3,1824.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-08-01,1704.0,3,1693.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-09-01,1753.0,3,1742.6666666666667
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-10-01,1682.0,4,1677.9285714285713
Kalvan,wheat(husked),Kalvan:wheat(husked),2016-11-01,1761.0,4,1756.9285714285713
Kalvan,maize,Kalvan:maize,2014-10-01,1196.0,4,1225.5714285714287
Kalvan,maize,Kalvan:maize,2014-11-01,1245.0,4,1274.5714285714287
Kalvan,maize,Kalvan:maize,2014-12-01,1159.0,4,1188.5714285714287
Kalvan,maize,Kalvan:maize,2015-01-01,1274.0,1,1254.5
Kalvan,maize,Kalvan:maize,2015-02-01,1276.0,1,1256.5
Kalvan,maize,Kalvan:maize,2015-03-01,1345.0,1,1325.5
Kalvan,maize,Kalvan:maize,2015-04-01,1352.0,2,1353.1666666666667
Kalvan,maize,Kalvan:maize,2015-05-01,1263.0,2,1264.1666666666667
Kalvan,maize,Kalvan:maize,2015-06-01,1236.0,2,1237.1666666666667
Kalvan,maize,Kalvan:maize,2015-07-01,1374.0,3,1353.25
Kalvan,maize,Kalvan:maize,2015-08-01,1362.0,3,1341.25
Kalvan,maize,Kalvan:maize,2015-09-01,1459.0,3,1438.25
Kalvan,maize,Kalvan:maize,2015-10-01,1366.0,4,1395.5714285714287
Kalvan,maize,Kalvan:maize,2015-11-01,1457.0,4,1486.5714285714287
Kalvan,maize,Kalvan:maize,2015-12-01,1454.0,4,1483.5714285714287
Kalvan,maize,Kalvan:maize,2016-01-01,1480.0,1,1460.5
Kalvan,maize,Kalvan:maize,2016-02-01,1489.0,1,1469.5
Kalvan,maize,Kalvan:maize,2016-03-01,1502.0,1,1482.5
Kalvan,maize,Kalvan:maize,2016-04-01,1471.0,2,1472.1666666666667
Kalvan,maize,Kalvan:maize,2016-05-01,1488.0,2,1489.1666666666667
Kalvan,maize,Kalvan:maize,2016-06-01,1597.0,2,1598.1666666666667
Kalvan,maize,Kalvan:maize,2016-07-01,1676.0,3,1655.25
Kalvan,maize,Kalvan:maize,2016-08-01,1650.0,3,1629.25
Kalvan,maize,Kalvan:maize,2016-09-01,1623.0,3,1602.25
Kalvan,maize,Kalvan:maize,2016-10-01,1379.0,4,1408.5714285714287
Kalvan,maize,Kalvan:maize,2016-11-01,1251.0,4,1280.5714285714287
Kalvan,soybean,Kalvan:soybean,2014-10-01,2535.0,4,2491.2188538979126
Kalvan,soybean,Kalvan:soybean,2014-11-01,3314.0,4,3256.765002689421
Kalvan,soybean,Kalvan:soybean,2014-12-01,3240.0,4,3184.0430322008824
Kalvan,soybean,Kalvan:soybean,2015-01-01,3318.0,1,3310.7651066611506
Kalvan,soybean,Kalvan:soybean,2015-02-01,3341.0,1,3333.714955200393
Kalvan,soybean,Kalvan:soybean,2015-03-01,3300.0,1,3292.804355630439
Kalvan,soybean,Kalvan:soybean,2015-04-01,3667.0,2,3634.8386684115644
Kalvan,soybean,Kalvan:soybean,2015-05-01,3818.0,2,3784.5143266963055
Kalvan,soybean,Kalvan:soybean,2015-06-01,3564.0,2,3532.74202732992
Kalvan,soybean,Kalvan:soybean,2015-07-01,3358.0,3,3470.1437225076506
Kalvan,soybean,Kalvan:soybean,2015-08-01,3232.0,3,3339.9358282146295
Kalvan,soybean,Kalvan:soybean,2015-09-01,3238.0,3,3346.136204133345
Kalvan,soybean,Kalvan:soybean,2015-10-01,3664.0,4,3600.7202685135903
Kalvan,soybean,Kalvan:soybean,2015-11-01,3740.0,4,3675.4076976639813
Kalvan,soybean,Kalvan:soybean,2015-12-01,3668.0,4,3604.651185837295
Kalvan,soybean,Kalvan:soybean,2016-01-01,3718.0,1,3709.8929073436284
Kalvan,soybean,Kalvan:soybean,2016-02-01,3678.0,1,3669.9801272753807
Kalvan,soybean,Kalvan:soybean,2016-03-01,3697.0,1,3688.9386978077982
Kalvan,soybean,Kalvan:soybean,2016-04-01,4108.0,2,4071.970888965014
Kalvan,soybean,Kalvan:soybean,2016-05-01,3738.0,2,3705.2159646911446
Kalvan,soybean,Kalvan:soybean,2016-06-01,3807.0,2,3773.6108019205963
Kalvan,soybean,Kalvan:soybean,2016-07-01,3710.0,3,3833.8991097389467
Kalvan,soybean,Kalvan:soybean,2016-09-01,3031.0,3,3132.2232349376677
Kalvan,soybean,Kalvan:soybean,2016-10-01,2805.0,4,2756.555773247986
Kalvan,soybean,Kalvan:soybean,2016-11-01,2682.0,4,2635.680065544064
Kalvan,onion,Kalvan:onion,2014-10-01,1445.0,4,1471.0001949665907
Kalvan,onion,Kalvan:onion,2014-11-01,1504.0,4,1531.061794622666
Kalvan,onion,Kalvan:onion,2014-12-01,1483.0,4,1509.6839371179612
Kalvan,onion,Kalvan:onion,2015-01-01,1193.0,1,1272.0109466883328
Kalvan,onion,Kalvan:onion,2015-02-01,1384.0,1,1475.660645613288
Kalvan,onion,Kalvan:onion,2015-03-01,1168.0,1,1245.3552269337574
Kalvan,onion,Kalvan:onion,2015-04-01,1002.0,2,961.1412409669962
Kalvan,onion,Kalvan:onion,2015-05-01,1214.0,2,1164.4964735867597
Kalvan,onion,Kalvan:onion,2015-06-01,1647.0,2,1579.8399439846733
Kalvan,onion,Kalvan:onion,2015-07-01,2165.0,3,2188.7498393562532
Kalvan,onion,Kalvan:onion,2015-08-01,2659.0,3,2688.168971292507
Kalvan,onion,Kalvan:onion,2015-09-01,2659.0,3,2688.168971292507
Kalvan,onion,Kalvan:onion,2015-10-01,2659.0,4,2706.843957381429
Kalvan,onion,Kalvan:onion,2015-11-01,2158.0,4,2196.8293569120433
Kalvan,onion,Kalvan:onion,2015-12-01,1137.0,4,1157.4582848975872
Kalvan,onion,Kalvan:onion,2016-01-01,1003.0,1,1069.4274765535606
Kalvan,onion,Kalvan:onion,2016-02-01,711.0,1,758.0886698201211
Kalvan,onion,Kalvan:onion,2016-03-01,682.0,1,727.1680349048138
Kalvan,onion,Kalvan:onion,2016-04-01,703.0,2,674.3336251494993
Kalvan,onion,Kalvan:onion,2016-05-01,679.0,2,651.3122780604695
Kalvan,onion,Kalvan:onion,2016-06-01,808.0,2,775.0520186640049
Kalvan,onion,Kalvan:onion,2016-07-01,800.0,3,808.7759221639735
Kalvan,onion,Kalvan:onion,2016-08-01,644.0,3,651.0646173419987
Kalvan,onion,Kalvan:onion,2016-09-01,438.0,3,442.8048173847755
Kalvan,onion,Kalvan:onion,2016-10-01,682.0,4,694.2713722956504
Kalvan,onion,Kalvan:onion,2016-11-01,768.0,4,781.818788743489
Lasalgaon,bajri,Lasalgaon:bajri,2014-09-01,1462.0,3,1460.75
Lasalgaon,bajri,Lasalgaon:bajri,2014-10-01,1379.0,4,1378.6875
Lasalgaon,bajri,Lasalgaon:bajri,2014-11-01,1402.0,4,1401.6875
Lasalgaon,bajri,Lasalgaon:bajri,2014-12-01,1366.0,4,1365.6875
Lasalgaon,bajri,Lasalgaon:bajri,2015-01-01,1391.0,1,1378.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-02-01,1340.0,1,1327.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-03-01,1373.0,1,1360.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-04-01,1438.0,2,1429.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-05-01,1377.0,2,1368.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-06-01,1440.0,2,1431.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2015-07-01,1481.0,3,1479.75
Lasalgaon,bajri,Lasalgaon:bajri,2015-08-01,1480.0,3,1478.75
Lasalgaon,bajri,Lasalgaon:bajri,2015-09-01,1576.0,3,1574.75
Lasalgaon,bajri,Lasalgaon:bajri,2015-10-01,1455.0,4,1454.6875
Lasalgaon,bajri,Lasalgaon:bajri,2015-11-01,1552.0,4,1551.6875
Lasalgaon,bajri,Lasalgaon:bajri,2015-12-01,1573.0,4,1572.6875
Lasalgaon,bajri,Lasalgaon:bajri,2016-01-01,1631.0,1,1618.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-02-01,1602.0,1,1589.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-03-01,1715.0,1,1702.5833333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-04-01,1792.0,2,1783.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-05-01,1909.0,2,1900.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-06-01,1752.0,2,1743.3333333333333
Lasalgaon,bajri,Lasalgaon:bajri,2016-07-01,1885.0,3,1883.75
Lasalgaon,bajri,Lasalgaon:bajri,2016-08-01,1811.0,3,1809.75
Lasalgaon,bajri,Lasalgaon:bajri,2016-09-01,1631.0,3,1629.75
Lasalgaon,bajri,Lasalgaon:bajri,2016-10-01,1441.0,4,1440.6875
Lasalgaon,bajri,Lasalgaon:bajri,2016-11-01,1735.0,4,1734.6875
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2014-09-01,1578.0,3,1565.2176427565917
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2014-10-01,1554.0,4,1537.1356309029113
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2014-11-01,1601.0,4,1583.6255759816995
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2014-12-01,1621.0,4,1603.4085313343753
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-01-01,1737.0,1,1733.9081321631768
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-02-01,1706.0,1,1702.9633123030396
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-03-01,1579.0,1,1576.1893728760256
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-04-01,1392.0,2,1396.8364952456004
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-05-01,1413.0,2,1417.9094596135296
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-06-01,1470.0,2,1475.107505755052
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-07-01,1553.0,3,1540.4201515849093
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-08-01,1581.0,3,1568.1933416971935
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-09-01,1586.0,3,1573.15283993153
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-10-01,1671.0,4,1652.865919716065
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-11-01,1675.0,4,1656.8225107866
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2015-12-01,1701.0,4,1682.5403527450787
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-01-01,1749.0,1,1745.8867721090364
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-02-01,1799.0,1,1795.7977718834516
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-03-01,1784.0,1,1780.824471951127
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-04-01,1821.0,2,1827.327053047585
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-05-01,1861.0,2,1867.4660327960216
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-06-01,1838.0,2,1844.3861194406707
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-07-01,1903.0,3,1887.5850279884626
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-08-01,1852.0,3,1836.9981459982305
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-09-01,1879.0,3,1863.7794364636475
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-10-01,1824.0,4,1804.205528164035
Lasalgaon,wheat(husked),Lasalgaon:wheat(husked),2016-11-01,2033.0,4,2010.9374115994974
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2014-09-01,1737.0,3,1763.3086867998938
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2014-10-01,1992.0,4,1959.3583191793425
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2014-11-01,2052.0,4,2018.375136022094
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2014-12-01,1854.0,4,1823.6196404410146
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-01-01,2052.0,1,2086.8753178787315
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-02-01,2014.0,1,2048.229478658755
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-03-01,1675.0,1,1703.4679129858066
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-04-01,1571.0,2,1561.123387413277
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-05-01,1516.0,2,1506.4691631562876
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-06-01,1782.0,2,1770.7968659264543
Lasalgaon,sorgum(jawar),Lasalgaon:sorgum(jawar),2015-07-01,1404.0,3,1425.2650525429194
